Account_length;Total_day_minutes;Total_day_charge;Total_eve_minutes;Total_eve_charge;Total_intl_minutes;Total_intl_calls;Total_intl_charge;Customer_service_calls;Churn_1;International_planNo;International_planYes;Voice_mail_planNo;Voice_mail_planYes;PrinComp_1;PrinComp_2;PrinComp_3;PrinComp_4;PrinComp_5;PrinComp_6;PrinComp_7;PrinComp_8;PrinComp_9;PrinComp_10;PrinComp_11;PrinComp_12;PrinComp_13;PrinComp_14
185.0;157.3;26.74;257.7;21.9;9.6;6.0;2.59;0.0;0.0;1.0;0.0;0.0;1.0;-1.0727414;-1.1313451;-2.3482132;0.22488;-0.6344213;1.60665;1.47538;0.86041;-0.3833806;0.0025848;0.00076628;-0.00011936;7.0694e-14;-1.2437e-13
85.0;144.4;24.55;264.6;22.49;9.9;3.0;2.67;1.0;0.0;1.0;0.0;1.0;0.0;-0.219219;0.77207;-1.4353985;-0.47010403;1.38874;0.3452;-0.8857205;0.00174751;0.24167;0.0031821;0.00019186;0.00010272;1.2599e-13;-8.4982e-14
148.0;77.6;13.19;207.0;17.6;10.9;2.0;2.94;1.0;0.0;1.0;0.0;0.0;1.0;-2.9656826;-1.2395692;-1.2255794;0.72536;0.24449;0.03488;0.10859;1.48021;-0.52962736;0.003524;-0.00075773;-0.00016349;-5.5761e-14;1.8283e-13
134.0;80.3;13.65;199.9;16.99;16.6;3.0;4.48;0.0;0.0;1.0;0.0;0.0;1.0;-3.4898742;-2.8404526;-0.1267981;-1.29337467;0.88647;0.46959;0.0018335;0.93867;-0.88020741;0.0026511;0.00031284;-0.0001249;3.1725e-14;-3.4549e-14
80.0;190.3;32.35;256.6;21.81;3.8;4.0;1.03;1.0;0.0;1.0;0.0;0.0;1.0;-0.108576;0.59327;-3.0873837;2.0545;-1.9767888;0.46223;-0.582069;-0.47053293;0.00162765;-0.0033667;0.00020835;-0.00011459;-1.0139e-13;1.2192e-14
165.0;209.4;35.6;273.8;23.27;12.8;1.0;3.46;0.0;0.0;1.0;0.0;1.0;0.0;0.69893;-0.1615147;-1.0271898;-2.0758386;0.82408;1.6347;-0.5408655;1.86446;0.27086;-0.0034282;0.00055231;4.5741e-05;-8.067e-15;-1.0558e-13
65.0;208.8;35.5;142.1;12.08;12.5;4.0;3.38;4.0;0.0;1.0;0.0;0.0;1.0;-1.1527966;-1.567963;1.12858;-0.25623586;-2.2209091;-1.8648;-0.1969437;-0.37808527;0.88372;-0.0040203;-0.00023275;0.00025303;-1.0269e-15;-1.4787e-14
104.0;113.6;19.31;158.6;13.48;10.5;6.0;2.84;2.0;0.0;1.0;0.0;1.0;0.0;-1.4764631;0.86874;1.13867;0.33794;1.07282;-0.41996;0.6623;-0.26090082;0.03931;-0.0039487;0.00020735;-0.00022;-1.5717e-13;4.7967e-14
44.0;202.6;34.44;163.0;13.86;8.3;3.0;2.24;0.0;0.0;1.0;0.0;1.0;0.0;0.01177;1.50798;0.99653;0.3555;-0.6017642;0.68651;-1.6132106;-0.73525007;-0.42055625;0.0011392;-0.00084956;-0.00017167;-1.1776e-13;2.1478e-13
162.0;135.2;22.98;242.0;20.57;10.2;2.0;2.75;2.0;0.0;1.0;0.0;1.0;0.0;-0.4560184;0.70721;-0.9224078;-0.31095836;1.36758;0.09646;0.22083;1.74539;0.56593;0.0042816;2.9907e-05;-0.00035358;-5.1477e-14;8.4938e-14
96.0;276.9;47.07;246.9;20.99;10.3;3.0;2.78;1.0;1.0;1.0;0.0;1.0;0.0;2.94318;0.41912;-0.6338687;-1.57301381;-0.6397638;-0.33187;-0.5883226;0.34549;-1.54735145;0.0012679;-0.00060584;-0.00025248;-1.2797e-13;1.918e-13
72.0;287.4;48.86;235.3;20.0;5.0;3.0;1.35;4.0;1.0;1.0;0.0;1.0;0.0;3.6505;1.9623;-1.1386023;0.40172;-1.6311817;-2.1803;-0.4314421;0.07651;-0.45375544;0.00034944;7.7752e-05;0.00010756;5.7825e-14;-5.0565e-14
31.0;97.5;16.58;260.4;22.13;7.0;5.0;1.89;1.0;0.0;1.0;0.0;1.0;0.0;-0.840723;1.65776;-1.9094136;0.93172;1.74033;-0.07298;-1.0361618;-1.48031717;-0.06932011;0.00042327;0.00072039;0.00032115;2.011e-13;-2.4347e-13
72.0;166.5;28.31;261.0;22.19;13.3;5.0;3.59;0.0;0.0;1.0;0.0;1.0;0.0;-0.1830657;-0.208822;-0.7065188;-1.83908223;1.48527;0.9805;-0.7126224;-0.82820026;-0.05092052;0.0013367;-0.00083604;0.00035563;1.0401e-13;4.5081e-14
136.0;102.1;17.36;219.5;18.66;9.8;5.0;2.65;0.0;0.0;1.0;0.0;1.0;0.0;-1.2846667;0.89566;-0.5131853;0.17383;1.72042;1.0832;0.45303;0.39126;-0.51598908;-0.0031324;-0.00034572;0.00017104;-2.6053e-14;2.9205e-14
82.0;146.5;24.91;246.4;20.94;4.1;4.0;1.11;1.0;0.0;1.0;0.0;0.0;1.0;-0.96235;0.56438;-2.9499106;2.34382;-1.3394406;0.24817;-0.4657261;-0.38546421;-0.22315019;-0.0023403;0.00074215;0.00032329;1.4508e-13;-2.3494e-13
155.0;250.8;42.64;152.5;12.96;10.0;5.0;2.7;2.0;0.0;0.0;1.0;1.0;0.0;3.09667;-1.9488259;2.72935;2.48625;0.62961;1.14602;0.38389;0.76625;1.31424;0.000648;0.00038471;0.00025966;1.5336e-13;-1.6042e-13
136.0;163.4;27.78;249.3;21.19;9.8;4.0;2.65;7.0;0.0;1.0;0.0;1.0;0.0;0.49721;0.76349;-1.0244971;-0.27213494;0.87864;-2.8451;1.18885;1.0194;2.67738;-0.0029746;0.00012417;7.4964e-05;-2.2167e-14;-3.3523e-14
57.0;161.0;27.37;208.0;17.68;8.4;4.0;2.27;3.0;0.0;1.0;0.0;1.0;0.0;-0.1141094;1.35037;-0.2178351;0.40291;0.42405;-1.0511;-0.6211634;-0.60228871;0.80792;-0.0014099;2.106e-05;-5.3855e-05;-5.0478e-14;1.9823e-14
112.0;81.6;13.87;268.1;22.79;8.6;18.0;2.32;1.0;0.0;1.0;0.0;1.0;0.0;-0.882752;0.99813;-1.8043441;0.4824;2.50655;1.04397;4.01381;-3.5494673;-0.10153604;0.0030024;-0.0003368;-0.00012027;-1.384e-14;8.9212e-14
95.0;128.6;21.86;216.2;18.38;6.3;2.0;1.7;6.0;1.0;1.0;0.0;1.0;0.0;0.81852;1.73844;-1.0585194;1.30735;0.81769;-4.0657;0.24666;1.04439;-0.36927132;0.0016821;-0.00042482;-0.00018278;-7.5458e-14;1.3268e-13
113.0;183.8;31.25;183.4;15.59;11.6;7.0;3.13;0.0;0.0;1.0;0.0;0.0;1.0;-1.3919738;-1.4646058;-0.0961985;-0.15356744;-1.4497675;1.04714;0.72624;-0.62019198;-0.63192251;0.002534;-0.00018596;0.00028952;1.5751e-13;-6.6967e-14
103.0;180.2;30.63;97.7;8.3;8.4;3.0;2.27;1.0;0.0;1.0;0.0;1.0;0.0;-0.7654783;1.63033;2.48595;0.98619;-0.7992719;0.19642;-0.4023052;0.4739;-0.36567729;-0.001425;0.00076836;-0.00038811;-1.2503e-13;-2.0922e-14
149.0;147.8;25.13;276.8;23.53;10.2;6.0;2.75;0.0;0.0;1.0;0.0;0.0;1.0;-1.164429;-1.3219129;-2.733317;-0.05678038;-0.2571149;1.36411;0.90588;0.20785;-0.35415006;0.0043985;-0.00032122;0.00029807;1.8915e-13;-5.1979e-14
116.0;110.9;18.85;213.4;18.14;7.9;2.0;2.13;2.0;0.0;1.0;0.0;1.0;0.0;-0.9533801;1.49187;-0.6571924;0.88091;1.19705;-0.349;-0.3924316;0.9621;0.26804;0.0033012;-0.0001196;-0.0002702;-5.0811e-14;9.2765e-14
95.0;58.2;9.89;202.1;17.18;10.4;5.0;2.81;0.0;0.0;1.0;0.0;1.0;0.0;-2.2558726;0.83443;-0.1343154;0.40524;2.32054;0.55498;-0.0807059;-0.28078186;-0.79961088;-0.0012312;-0.00018683;-0.00034798;-1.852e-13;1.5233e-13
201.0;212.7;36.16;225.2;19.14;7.0;6.0;1.89;1.0;0.0;1.0;0.0;1.0;0.0;1.02695;1.54463;-0.7207985;0.35673;-0.2983171;1.5263;1.73421;1.22756;0.37336;0.00055861;0.00032504;1.5427e-05;4.5501e-14;-7.0882e-14
150.0;214.0;36.38;192.4;16.35;7.9;4.0;2.13;1.0;0.0;1.0;0.0;1.0;0.0;0.6468;1.44054;0.22253;0.25168;-0.5416152;0.98107;0.41187;0.90246;0.22136;0.0032278;0.00065085;-6.3946e-05;9.7404e-14;-1.2251e-13
108.0;115.1;19.57;211.3;17.96;13.8;3.0;3.73;2.0;1.0;0.0;1.0;1.0;0.0;1.88924;-3.2468363;1.27072;1.5913;3.84927;-1.0645;-0.4913634;0.77241;-1.24145365;-0.0028347;0.00018287;0.00017933;2.8348e-14;-7.8709e-14
101.0;156.4;26.59;130.4;11.08;7.3;5.0;1.97;1.0;0.0;0.0;1.0;1.0;0.0;1.39553;-1.0132277;2.52826;4.25814;1.57994;0.9682;-0.41464;-0.1753575;0.33851;0.0015923;0.00067731;0.00011546;1.387e-13;-1.7663e-13
182.0;128.1;21.78;143.4;12.19;11.6;3.0;3.13;1.0;0.0;1.0;0.0;0.0;1.0;-2.5992184;-1.3283639;0.59787;0.56564;-0.9827079;0.3465;0.93687;1.85102;-0.5734168;0.0026521;-0.00011007;0.0001861;1.2387e-13;-4.9648e-14
128.0;227.9;38.74;302.6;25.72;5.5;7.0;1.49;1.0;1.0;1.0;0.0;1.0;0.0;3.00552;1.59137;-2.8839787;0.10487;0.08847;0.12086;1.08433;-0.22349292;-1.57845895;-0.0041299;0.00018274;-0.00027304;-1.8548e-13;7.0505e-14
113.0;44.9;7.63;134.2;11.41;13.3;3.0;3.59;1.0;0.0;1.0;0.0;0.0;1.0;-4.2926726;-1.6807183;0.82619;0.63281;0.43516;-0.54287;0.01969;0.70928;-0.98934635;0.001785;-0.00041968;-0.00025278;-1.0095e-13;1.5319e-13
76.0;171.1;29.09;257.2;21.86;16.2;3.0;4.37;1.0;0.0;1.0;0.0;1.0;0.0;-0.3195739;-1.0094427;-0.1634145;-2.84619197;1.69403;0.25124;-1.0811729;-0.1316279;0.40917;0.0041501;0.00032661;0.00016878;1.8533e-13;-1.3711e-13
204.0;205.2;34.88;154.8;13.16;14.1;5.0;3.81;3.0;0.0;1.0;0.0;1.0;0.0;-0.0737842;-0.2704682;2.06424;-1.54443252;0.05371;-0.087152;1.91604;1.81055;0.93926;-0.002025;-0.00034519;-0.00036931;-2.2362e-13;1.933e-13
32.0;232.8;39.58;183.5;15.6;13.0;2.0;3.51;0.0;0.0;1.0;0.0;0.0;1.0;-0.8147473;-1.7843871;0.28391;-1.03810853;-2.1545101;0.43975;-2.0638885;-0.7394277;-0.42979843;0.00026108;-0.00041926;0.00027347;8.2795e-14;-5.3497e-15
103.0;153.5;26.1;241.9;20.56;10.6;3.0;2.86;1.0;0.0;1.0;0.0;0.0;1.0;-1.3865725;-1.2794023;-1.81342;0.02317;-0.6819729;0.22135;-0.4661261;0.30202;-0.09533743;0.0024012;0.00029355;0.00033779;2.1469e-13;-1.7499e-13
148.0;203.0;34.51;150.9;12.83;14.6;9.0;3.94;1.0;0.0;1.0;0.0;1.0;0.0;-0.3033518;-0.3917348;2.29684;-1.72924261;0.19922;0.91859;1.89734;-0.39116383;0.05679;0.0026349;-0.00065872;-1.8643e-05;-6.6237e-15;1.2163e-13
57.0;85.9;14.6;193.9;16.48;10.1;2.0;2.73;0.0;0.0;1.0;0.0;1.0;0.0;-1.9044997;0.98354;0.10304;0.35118;1.71289;0.25499;-1.5718072;-0.15972099;-0.73223316;-0.0023957;0.00033155;-0.00030064;-1.4696e-13;4.1806e-14
64.0;146.7;24.94;148.3;12.61;12.5;3.0;3.38;3.0;0.0;0.0;1.0;1.0;0.0;1.0394;-2.4970599;2.879;2.40726;2.46201;-0.69113;-1.2650691;-0.14558808;1.2409;-0.0039849;-0.00070888;4.6678e-05;-1.2508e-13;1.4289e-13
70.0;152.8;25.98;183.6;15.61;10.5;2.0;2.84;1.0;0.0;1.0;0.0;1.0;0.0;-0.7806774;0.84162;0.64706;-0.17792607;0.61108;-0.0036568;-1.29873;0.09473;-0.08127376;-0.0043081;-0.0006017;0.00024052;-4.3983e-14;6.2955e-14
142.0;216.8;36.86;187.8;15.96;8.3;2.0;2.24;0.0;0.0;1.0;0.0;1.0;0.0;0.51232;1.36598;0.39002;0.08131;-0.5943765;1.42207;-0.4621323;1.24521;-0.17379084;0.0012208;0.00051935;0.00022465;1.6191e-13;-1.7785e-13
88.0;172.8;29.38;193.4;16.44;12.8;5.0;3.46;2.0;0.0;1.0;0.0;1.0;0.0;-0.3999099;0.10029;0.86701;-1.16501263;0.71058;-0.26861;-0.0349131;-0.34817155;0.47479;-0.003181;-0.00014841;0.00023848;1.7579e-14;-3.0692e-14
131.0;263.4;44.78;151.9;12.91;10.7;2.0;2.89;2.0;0.0;1.0;0.0;1.0;0.0;0.98445;0.75598;1.80899;-0.79541506;-1.3725937;0.19694;-0.325274;1.19304;0.68862;-0.00059598;0.00023789;7.0482e-05;3.6453e-14;-6.583e-14
130.0;271.8;46.21;237.2;20.16;8.7;2.0;2.35;4.0;1.0;1.0;0.0;1.0;0.0;3.13712;0.88104;-0.6946944;-0.80619648;-0.9016898;-1.9837;0.17429;1.41748;-0.40828165;-0.00045059;0.00035757;0.00023026;1.1472e-13;-1.401e-13
166.0;199.6;33.93;214.3;18.22;7.2;5.0;1.94;3.0;0.0;1.0;0.0;1.0;0.0;0.8024;1.56021;-0.4672734;0.51809;-0.2254179;-0.058582;1.27723;1.02471;1.05211;0.0043146;-0.00078028;-0.00016559;-4.1596e-14;1.8386e-13
130.0;203.9;34.66;191.8;16.3;12.1;4.0;3.27;3.0;0.0;1.0;0.0;1.0;0.0;0.26801;0.26053;0.87539;-1.10093486;0.10038;-0.49525;0.44039;0.70761;1.02345;-0.002233;0.0004997;-0.00031068;-1.3297e-13;1.083e-14
111.0;78.3;13.31;198.2;16.85;12.1;4.0;3.27;1.0;0.0;1.0;0.0;1.0;0.0;-2.0046564;0.34384;0.28172;-0.28825157;2.15635;0.04972;0.00697;0.33812;-0.28984778;-0.0021444;-0.00043009;-0.00012892;-1.3513e-13;1.3523e-13
100.0;125.2;21.28;230.9;19.63;12.6;9.0;3.4;3.0;0.0;1.0;0.0;0.0;1.0;-1.8652723;-1.863589;-1.2684288;-0.31517607;-0.0139004;-0.90059;1.63133;-1.20584512;0.52482;0.0028216;-0.0006133;-0.00028857;-1.0961e-13;1.9704e-13
57.0;221.1;37.59;236.7;20.12;9.5;1.0;2.57;0.0;0.0;1.0;0.0;1.0;0.0;0.78156;0.95433;-0.556138;-0.74038661;-0.1321633;0.93096;-2.1472775;-0.05146174;0.02794;-0.004584;-4.3001e-05;0.00014938;-4.0319e-14;-1.6148e-14
139.0;139.0;23.63;132.9;11.3;12.1;1.0;3.27;0.0;0.0;1.0;0.0;1.0;0.0;-1.5700074;0.501;2.0319;-0.30851431;0.61351;0.77818;-0.6045219;1.61381;-0.68722521;-0.0023346;-0.00051391;-7.033e-05;-1.2209e-13;1.3407e-13
113.0;159.8;27.17;210.1;17.86;13.1;7.0;3.54;2.0;0.0;1.0;0.0;1.0;0.0;-0.4612168;-0.0623882;0.47253;-1.28440543;1.13932;-0.017984;0.92735;-0.4514282;0.50456;-0.0021085;-0.00024603;0.00025121;3.7452e-14;-2.0811e-14
108.0;239.3;40.68;223.4;18.99;10.6;6.0;2.86;0.0;0.0;1.0;0.0;1.0;0.0;1.03676;0.58126;0.02932;-1.14158312;-0.2938667;1.54605;0.08367;-0.49147623;0.06634;0.0022321;-0.00022635;-0.00010652;-1.5117e-14;6.7008e-14
100.0;113.3;19.26;197.9;16.82;11.7;2.0;3.16;4.0;1.0;1.0;0.0;1.0;0.0;-0.1537826;0.26442;0.17986;-0.42670892;1.61466;-3.0542;0.0195;1.07594;-1.23004825;-0.00014796;0.00033995;-0.00014465;-3.4379e-14;-2.0089e-14
120.0;192.6;32.74;206.4;17.54;10.8;3.0;2.92;1.0;0.0;1.0;0.0;1.0;0.0;0.11574;0.61902;0.27131;-0.7294575;0.25475;0.61311;-0.3397836;0.65899;0.22242;-0.0033244;0.00069445;-0.0002446;-1.1293e-13;-4.2516e-14
107.0;96.3;16.37;179.6;15.27;10.3;2.0;2.78;1.0;0.0;1.0;0.0;0.0;1.0;-2.8439142;-0.9742215;-0.5701316;0.9901;-0.3754092;-0.21962;-0.5063342;0.7606;-0.61161772;0.0015678;-0.00059434;-9.6183e-05;-5.6094e-14;1.392e-13
104.0;280.4;47.67;179.4;15.25;15.2;6.0;4.1;5.0;0.0;1.0;0.0;1.0;0.0;1.40598;-0.6391232;1.96805;-2.60184869;-0.8294362;-1.5372;0.84361;-0.2019853;2.1048;0.0043459;-0.0002701;0.00011622;1.1828e-13;-5.3233e-15
62.0;245.3;41.7;122.9;10.45;8.5;4.0;2.3;4.0;0.0;1.0;0.0;1.0;0.0;0.74543;1.49899;2.15464;0.38388;-1.6384008;-1.4857;-0.3818023;-0.4216443;1.18648;-0.00425;-0.00060322;-0.00012694;-1.9331e-13;1.7836e-13
34.0;151.5;25.76;248.7;21.14;10.7;5.0;2.89;2.0;0.0;1.0;0.0;0.0;1.0;-1.3252852;-1.2990265;-1.9137984;-0.01672252;-0.5850063;-0.7356;-0.7812486;-1.41467651;0.26623;-0.00038289;-5.5328e-05;0.00035309;1.322e-13;-9.8275e-14
183.0;190.0;32.3;246.6;20.96;9.5;4.0;2.57;1.0;0.0;1.0;0.0;1.0;0.0;0.55507;0.81923;-0.9358106;-0.52686461;0.51887;1.21104;0.86683;1.45973;0.41086;-0.0041585;0.00020674;-8.3256e-05;-1.0566e-13;6.112e-15
123.0;114.8;19.52;150.0;12.75;9.6;4.0;2.59;2.0;0.0;1.0;0.0;1.0;0.0;-1.469862;1.15829;1.17663;0.70864;0.83702;-0.39322;0.38465;0.62397;0.01815;0.0025206;4.0626e-05;0.00024998;1.5974e-13;-9.8638e-14
64.0;113.8;19.35;192.3;16.35;10.4;1.0;2.81;3.0;0.0;1.0;0.0;1.0;0.0;-1.251157;0.88208;0.27402;0.14308;1.23236;-1.4489;-1.2976033;0.40639;0.59204;-0.0014051;-0.00067105;0.00024948;1.5803e-14;5.9625e-14
27.0;227.4;38.66;248.0;21.08;7.8;6.0;2.11;1.0;0.0;1.0;0.0;1.0;0.0;1.24776;1.37085;-1.0081226;-0.21818865;-0.2896346;0.47317;-1.0000079;-1.91018337;0.42652;-0.0034885;-2.0896e-05;0.00010469;-3.3325e-14;-1.1818e-14
123.0;224.0;38.08;210.7;17.91;2.1;5.0;0.57;0.0;0.0;1.0;0.0;1.0;0.0;1.33695;3.04161;-1.074912;2.06789;-1.2429562;1.6704;0.10061;0.01982;-0.16558716;-0.0025388;-7.733e-05;-4.7708e-05;-8.0565e-14;4.2916e-14
84.0;153.9;26.16;140.7;11.96;12.8;5.0;3.46;1.0;0.0;1.0;0.0;0.0;1.0;-2.3185319;-1.6295254;1.0148;-0.03699959;-1.2581975;-0.12671;-0.0259517;-0.45091132;-0.54048982;-0.0030483;-5.9683e-05;-0.00026953;-1.8044e-13;1.1133e-13
91.0;190.5;32.39;205.5;17.47;13.8;5.0;3.73;0.0;0.0;1.0;0.0;1.0;0.0;-0.224743;-0.226913;0.79288;-1.79846581;0.69835;1.0505;-0.3757074;-0.44236194;-0.17754981;-0.0032954;-0.00040642;0.00032035;2.6961e-14;-5.4343e-15
95.0;157.3;26.74;197.5;16.79;8.4;4.0;2.27;2.0;0.0;1.0;0.0;1.0;0.0;-0.3008197;1.35664;0.0038837;0.47732;0.42154;-0.23777;-0.1830731;0.02781;0.37293;-0.0013832;-0.00039151;-0.00012099;-1.1226e-13;1.2152e-13
73.0;240.3;40.85;162.5;13.81;11.9;3.0;3.21;0.0;0.0;1.0;0.0;1.0;0.0;0.39767;0.44017;1.69694;-1.18906913;-0.7365697;0.97039;-1.2427446;-0.22477617;-0.18938738;0.0030451;0.00037315;-0.00013357;4.1671e-14;-4.5624e-14
58.0;211.9;36.02;274.4;23.32;5.4;4.0;1.46;1.0;0.0;1.0;0.0;0.0;1.0;0.25681;0.09129;-3.1782139;1.20112;-1.9688291;0.4259;-0.9889293;-0.89071082;0.18089;-0.0015592;0.00067815;-0.00027057;-8.7291e-14;-3.9434e-14
88.0;113.7;19.33;165.1;14.03;10.8;3.0;2.92;1.0;0.0;1.0;0.0;1.0;0.0;-1.5875986;0.81096;1.00528;0.14155;1.12541;-0.062359;-0.6391467;0.19949;-0.31856734;-0.0032105;0.0006552;-1.5348e-05;-1.9835e-14;-1.0746e-13
67.0;174.7;29.7;160.6;13.65;13.4;1.0;3.62;0.0;0.0;1.0;0.0;0.0;1.0;-2.0116818;-1.8124465;0.66778;-0.59041941;-1.394573;0.29555;-1.6905494;0.23284;-0.74083414;-0.0014622;0.00021597;1.418e-05;-7.0221e-15;-3.9434e-14
152.0;161.4;27.44;163.6;13.91;11.8;5.0;3.19;1.0;0.0;1.0;0.0;1.0;0.0;-0.7683707;0.4311;1.35772;-0.53942844;0.54517;0.6525;0.84887;0.76768;-0.07583639;-0.0031004;-0.00063757;9.6523e-05;-8.0232e-14;1.0931e-13
142.0;230.7;39.22;256.8;21.83;6.4;3.0;1.73;1.0;0.0;1.0;0.0;0.0;1.0;0.41816;-0.2083299;-2.5801084;0.83888;-2.2789151;0.95111;0.0013584;0.89075;0.26227;-0.0014784;-0.00030897;4.2069e-05;-4.0218e-14;5.4713e-14
105.0;232.6;39.54;253.4;21.54;10.5;9.0;2.84;1.0;0.0;1.0;0.0;1.0;0.0;1.28482;0.49453;-0.7008052;-1.23344518;0.09296;1.12801;1.0466;-1.32566007;0.54975;-0.0041448;-0.00021871;-0.00019241;-1.8581e-13;1.2335e-13
93.0;306.2;52.05;189.7;16.12;11.7;2.0;3.16;0.0;0.0;1.0;0.0;0.0;1.0;0.64762;-1.5259303;0.16145;-1.15520516;-3.3960098;1.21546;-1.2505251;0.27366;-0.06862478;-0.00071748;0.00071057;-0.00036835;-1.0628e-13;-1.945e-14
79.0;236.8;40.26;186.4;15.84;10.4;5.0;2.81;2.0;0.0;1.0;0.0;1.0;0.0;0.82734;0.76883;0.88997;-0.73479151;-0.6606837;-0.015617;-0.2562437;-0.56867508;0.67103;-0.0014677;0.00064567;0.00022605;1.1594e-13;-1.9023e-13
88.0;153.5;26.1;251.7;21.39;8.5;6.0;2.3;1.0;0.0;1.0;0.0;1.0;0.0;0.0015147;1.16356;-1.2788961;0.05667;1.0117;0.55059;0.04789;-0.76082944;0.18483;-0.004181;0.00079278;0.0002962;9.8903e-14;-2.2765e-13
110.0;159.5;27.12;202.3;17.2;16.7;2.0;4.51;2.0;0.0;1.0;0.0;1.0;0.0;-0.8998251;-1.009667;1.17598;-2.51895715;1.44278;-0.38855;-0.5818016;0.8847;0.55133;-0.00039902;-0.00071467;0.00031989;6.271e-14;4.0806e-14
209.0;153.7;26.13;188.6;16.03;10.7;2.0;2.89;0.0;0.0;1.0;0.0;1.0;0.0;-0.6993334;0.6711;0.49235;-0.3051027;0.72886;1.54387;0.65797;2.50705;-0.35304799;-0.00039234;0.00022839;-9.0417e-06;6.9765e-15;-3.9685e-14
27.0;232.1;39.46;210.8;17.92;15.0;6.0;4.05;5.0;0.0;1.0;0.0;1.0;0.0;0.76969;-0.5839291;1.04367;-2.4102903;0.15043;-2.1751;-0.3083515;-1.57346465;1.98434;0.00054848;-0.00039697;0.00019113;5.7159e-14;1.4383e-14
117.0;201.9;34.32;212.3;18.05;7.8;10.0;2.11;1.0;0.0;1.0;0.0;1.0;0.0;0.67837;1.37988;-0.2378121;0.24712;-0.0990018;1.06695;1.64752;-1.32858252;0.19764;-0.003111;-0.00079892;-0.00024132;-2.3272e-13;2.4725e-13
87.0;186.9;31.77;182.6;15.52;4.2;14.0;1.13;1.0;0.0;1.0;0.0;1.0;0.0;0.51943;2.48318;-0.0854855;1.86103;-0.5174978;0.99615;2.44084;-2.92704438;-0.0994321;0.004472;5.1543e-05;-0.00021229;1.2583e-14;3.5255e-14
129.0;196.6;33.42;180.6;15.35;6.6;5.0;1.78;1.0;0.0;1.0;0.0;0.0;1.0;-0.7497216;-0.0366374;-0.7999562;1.5702;-2.3491421;0.60162;0.55898;0.23168;-0.24243992;0.0024341;0.00016001;-0.00017467;-6.1339e-15;1.2192e-14
142.0;232.1;39.46;168.2;14.3;9.9;3.0;2.67;1.0;0.0;1.0;0.0;1.0;0.0;0.58955;0.94418;1.18025;-0.42235085;-0.8033934;0.8489;-0.0031427;1.05674;0.21996;0.0031788;-0.00052088;0.00018739;1.0096e-13;2.7484e-14
112.0;166.0;28.22;74.6;6.34;6.3;7.0;1.7;0.0;0.0;1.0;0.0;1.0;0.0;-1.0183648;2.2585;2.69904;1.98455;-0.9527519;0.98113;0.80444;-0.49006337;-0.97846751;0.0015144;0.00014985;-4.0198e-05;2.8404e-14;-2.3753e-14
97.0;141.0;23.97;212.0;18.02;4.9;2.0;1.32;3.0;0.0;1.0;0.0;0.0;1.0;-1.2612606;0.44468;-2.0413484;2.40729;-1.5143041;-1.0963;-0.4254295;0.59977;0.43278;0.0033357;5.1247e-05;-2.4226e-05;6.5587e-14;-1.8117e-14
101.0;231.3;39.32;224.7;19.1;7.2;7.0;1.94;1.0;0.0;1.0;0.0;1.0;0.0;1.26188;1.54343;-0.5532683;0.1483;-0.58745;0.98473;0.46079;-0.84180043;0.37544;0.0041398;-0.00015313;-9.1849e-05;3.773e-14;3.8919e-14
127.0;154.8;26.32;177.2;15.06;9.0;4.0;2.43;1.0;0.0;1.0;0.0;0.0;1.0;-1.7026588;-0.6717643;-0.4965767;1.04628;-1.4378818;0.29386;0.29936;0.52105;-0.39326681;0.00063297;0.00037851;0.00025489;1.5019e-13;-1.5701e-13
148.0;243.0;41.31;191.8;16.3;13.4;5.0;3.62;2.0;0.0;1.0;0.0;1.0;0.0;0.79771;-0.1553988;1.22077;-1.87456069;-0.310365;0.4255;0.77268;0.67076;0.81527;-0.0013268;0.00047004;-8.0699e-05;-2.1667e-14;-6.0224e-14
138.0;155.2;26.38;268.3;22.81;9.7;4.0;2.62;3.0;0.0;1.0;0.0;0.0;1.0;-0.8887215;-1.1422885;-2.5941657;0.20961;-0.5972194;-0.60395;0.65872;0.74382;0.834;-0.00024451;-0.00071961;-0.00031711;-1.9587e-13;2.419e-13
84.0;289.1;49.15;233.8;19.87;12.7;2.0;3.43;2.0;1.0;1.0;0.0;1.0;0.0;2.90853;-0.2189782;0.10215;-2.39420495;-0.6813645;-1.0992;-0.9062757;0.48625;-1.12171477;-0.0005872;0.00050001;0.00015107;9.1353e-14;-1.4249e-13
133.0;295.0;50.15;223.6;19.01;12.9;4.0;3.48;2.0;1.0;1.0;0.0;1.0;0.0;2.99222;-0.3060833;0.39634;-2.42120649;-0.7868967;-0.67625;0.43598;0.82567;-1.1172652;0.0033018;-0.00071544;-2.21e-05;9.813e-16;1.3062e-13
120.0;128.5;21.85;163.7;13.91;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;-1.6292602;1.9902;-1.7213932;4.50999;-2.3437543;0.07919;-0.8770221;1.46081;-0.67980154;0.00038356;0.00087059;0.00031175;2.0925e-13;-2.6936e-13
87.0;238.0;40.46;164.5;13.98;10.6;6.0;2.86;2.0;0.0;1.0;0.0;1.0;0.0;0.68733;0.75879;1.46074;-0.65142939;-0.8248825;0.02961;0.19008;-0.67221711;0.58016;0.002335;0.00035479;-4.9016e-05;5.9768e-14;-6.5275e-14
